detail_id,transaction_id,item_id,quantity
2066,T0000002076,S005,1
2067,T0000002077,S005,1
2068,T0000002078,S001,1
2069,T0000002079,S002,1
2070,T0000002080,S001,1
2071,T0000002081,S005,1
2072,T0000002082,S002,1
2073,T0000002083,S003,1
2074,T0000002084,S005,1
2075,T0000002085,S004,1
2076,T0000002086,S003,1
2077,T0000002087,S005,1
2078,T0000002088,S005,1
2079,T0000002089,S002,1
2080,T0000002090,S001,1
2081,T0000002091,S002,1
2082,T0000002092,S001,2
2083,T0000002093,S001,1
2084,T0000002094,S003,2
2085,T0000002095,S002,1
2086,T0000002096,S005,1
2087,T0000002097,S004,1
2088,T0000002098,S005,1
2089,T0000002099,S003,1
2090,T0000002100,S005,1
2091,T0000002101,S005,1
2092,T0000002102,S002,1
2093,T0000002103,S001,1
2094,T0000002104,S005,1
2095,T0000002105,S003,1
2096,T0000002106,S001,1
2097,T0000002107,S001,1
2098,T0000002108,S003,1
2099,T0000002109,S004,1
2100,T0000002110,S001,2
2101,T0000002111,S005,1
2102,T0000002112,S001,1
2103,T0000002113,S004,1
2104,T0000002114,S005,1
2105,T0000002115,S003,2
2106,T0000002116,S004,1
2107,T0000002117,S005,1
2108,T0000002118,S004,1
2109,T0000002119,S005,1
2110,T0000002120,S001,1
2111,T0000002121,S005,1
2112,T0000002122,S002,2
2113,T0000002123,S001,1
2114,T0000002124,S002,1
2115,T0000002125,S005,1
2116,T0000002125,S001,1
2117,T0000002126,S005,1
2118,T0000002127,S002,1
2119,T0000002128,S005,1
2120,T0000002129,S002,2
2121,T0000002130,S001,3
2122,T0000002131,S002,1
2123,T0000002132,S005,1
2124,T0000002133,S004,1
2125,T0000002134,S005,2
2126,T0000002135,S002,1
2127,T0000002136,S005,1
2128,T0000002137,S001,1
2129,T0000002138,S001,1
2130,T0000002139,S001,1
2131,T0000002140,S004,1
2132,T0000002141,S001,1
2133,T0000002142,S004,1
2134,T0000002143,S001,1
2135,T0000002144,S004,1
2136,T0000002145,S002,2
2137,T0000002146,S003,1
2138,T0000002147,S004,1
2139,T0000002148,S001,2
2140,T0000002149,S001,1
2141,T0000002150,S003,1
2142,T0000002151,S004,1
2143,T0000002152,S001,4
2144,T0000002153,S001,1
2145,T0000002154,S005,1
2146,T0000002155,S001,1
2147,T0000002156,S001,1
2148,T0000002157,S001,1
2149,T0000002158,S005,1
2150,T0000002159,S005,1
2151,T0000002160,S004,1
2152,T0000002161,S002,1
2153,T0000002162,S005,1
2154,T0000002163,S001,1
2155,T0000002164,S001,3
2156,T0000002165,S005,1
2157,T0000002166,S004,1
2158,T0000002167,S005,1
2159,T0000002168,S004,1
2160,T0000002169,S001,1
2161,T0000002170,S005,1
2162,T0000002171,S002,1
2163,T0000002172,S005,1
2164,T0000002173,S005,1
2165,T0000002174,S002,1
2166,T0000002174,S005,1
2167,T0000002175,S001,1
2168,T0000002176,S001,1
2169,T0000002177,S001,1
2170,T0000002178,S005,1
2171,T0000002179,S001,1
2172,T0000002180,S005,1
2173,T0000002181,S005,1
2174,T0000002182,S003,1
2175,T0000002183,S002,1
2176,T0000002184,S002,1
2177,T0000002185,S002,1
2178,T0000002186,S003,1
2179,T0000002187,S002,1
2180,T0000002187,S005,1
2181,T0000002188,S005,1
2182,T0000002189,S001,2
2183,T0000002190,S005,1
2184,T0000002191,S002,2
2185,T0000002192,S001,3
2186,T0000002193,S002,2
2187,T0000002194,S001,2
2188,T0000002195,S005,1
2189,T0000002196,S004,1
2190,T0000002197,S005,1
2191,T0000002198,S001,1
2192,T0000002199,S001,1
2193,T0000002200,S001,1
2194,T0000002201,S004,1
2195,T0000002202,S005,1
2196,T0000002203,S001,3
2197,T0000002204,S003,1
2198,T0000002205,S001,1
2199,T0000002206,S001,1
2200,T0000002207,S001,2
2201,T0000002208,S004,1
2202,T0000002209,S005,1
2203,T0000002210,S001,4
2204,T0000002211,S001,1
2205,T0000002212,S003,2
2206,T0000002213,S001,1
2207,T0000002214,S002,1
2208,T0000002215,S005,1
2209,T0000002216,S004,1
2210,T0000002216,S002,1
2211,T0000002217,S004,1
2212,T0000002218,S005,1
2213,T0000002219,S004,1
2214,T0000002220,S003,1
2215,T0000002221,S001,2
2216,T0000002222,S005,1
2217,T0000002222,S002,1
2218,T0000002223,S001,1
2219,T0000002224,S004,1
2220,T0000002225,S002,1
2221,T0000002226,S005,1
2222,T0000002227,S005,1
2223,T0000002228,S002,1
2224,T0000002229,S001,4
2225,T0000002230,S001,1
2226,T0000002231,S005,1
2227,T0000002232,S001,1
2228,T0000002233,S002,1
2229,T0000002234,S004,1
2230,T0000002235,S004,1
2231,T0000002236,S001,1
2232,T0000002237,S002,1
2233,T0000002238,S001,1
2234,T0000002239,S002,1
2235,T0000002240,S002,1
2236,T0000002241,S001,2
2237,T0000002242,S002,3
2238,T0000002243,S002,1
2239,T0000002244,S005,1
2240,T0000002245,S005,1
2241,T0000002246,S001,1
2242,T0000002247,S005,1
2243,T0000002248,S004,1
2244,T0000002249,S003,1
2245,T0000002250,S004,1
2246,T0000002251,S002,1
2247,T0000002252,S001,4
2248,T0000002253,S001,1
2249,T0000002254,S002,2
2250,T0000002254,S003,1
2251,T0000002255,S002,3
2252,T0000002256,S003,1
2253,T0000002257,S004,1
2254,T0000002258,S004,1
2255,T0000002259,S001,1
2256,T0000002260,S005,1
2257,T0000002261,S005,1
2258,T0000002262,S001,1
2259,T0000002263,S002,1
2260,T0000002264,S002,2
2261,T0000002265,S004,1
2262,T0000002266,S004,1
2263,T0000002267,S002,2
2264,T0000002268,S003,1
2265,T0000002269,S001,1
2266,T0000002270,S005,1
2267,T0000002271,S001,1
2268,T0000002272,S005,1
2269,T0000002273,S001,2
2270,T0000002274,S001,1
2271,T0000002275,S003,1
2272,T0000002275,S001,1
2273,T0000002276,S003,1
2274,T0000002277,S001,1
2275,T0000002278,S001,1
2276,T0000002279,S004,1
2277,T0000002280,S005,1
2278,T0000002281,S001,1
2279,T0000002281,S003,1
2280,T0000002282,S005,1
2281,T0000002283,S003,2
2282,T0000002284,S001,1
2283,T0000002285,S005,1
2284,T0000002286,S003,1
2285,T0000002287,S005,1
2286,T0000002288,S005,1
2287,T0000002289,S005,1
2288,T0000002290,S005,1
2289,T0000002291,S002,1
2290,T0000002292,S004,1
2291,T0000002293,S003,1
2292,T0000002294,S005,1
2293,T0000002294,S003,1
2294,T0000002295,S005,1
2295,T0000002296,S003,1
2296,T0000002297,S005,1
2297,T0000002298,S001,1
2298,T0000002299,S002,1
2299,T0000002300,S005,1
2300,T0000002301,S005,1
2301,T0000002302,S005,1
2302,T0000002303,S001,1
2303,T0000002304,S002,1
2304,T0000002305,S002,2
2305,T0000002306,S001,2
2306,T0000002307,S002,1
2307,T0000002308,S002,1
2308,T0000002309,S002,1
2309,T0000002310,S002,1
2310,T0000002311,S004,1
2311,T0000002312,S002,1
2312,T0000002313,S004,1
2313,T0000002314,S005,1
2314,T0000002315,S005,1
2315,T0000002316,S001,3
2316,T0000002317,S005,1
2317,T0000002318,S001,1
2318,T0000002319,S001,1
2319,T0000002320,S002,1
2320,T0000002321,S005,1
2321,T0000002322,S003,2
2322,T0000002323,S002,1
2323,T0000002324,S001,2
2324,T0000002325,S001,4
2325,T0000002326,S004,1
2326,T0000002327,S002,1
2327,T0000002328,S001,2
2328,T0000002329,S001,1
2329,T0000002330,S002,2
2330,T0000002331,S005,1
2331,T0000002332,S005,1
2332,T0000002333,S003,1
2333,T0000002334,S005,1
2334,T0000002335,S004,1
2335,T0000002336,S001,1
2336,T0000002337,S001,1
2337,T0000002338,S002,1
2338,T0000002339,S002,1
2339,T0000002340,S001,1
2340,T0000002341,S003,2
2341,T0000002342,S005,1
2342,T0000002343,S004,1
2343,T0000002344,S002,1
2344,T0000002345,S001,1
2345,T0000002346,S003,1
2346,T0000002347,S003,1
2347,T0000002348,S001,1
2348,T0000002349,S001,1
2349,T0000002350,S005,1
2350,T0000002351,S001,1
2351,T0000002352,S002,1
2352,T0000002353,S005,1
2353,T0000002354,S001,2
2354,T0000002355,S004,1
2355,T0000002356,S004,1
2356,T0000002357,S003,1
2357,T0000002358,S004,1
2358,T0000002359,S005,1
2359,T0000002360,S001,1
2360,T0000002361,S001,2
2361,T0000002362,S002,1
2362,T0000002363,S004,1
2363,T0000002364,S005,1
2364,T0000002365,S004,1
2365,T0000002366,S001,3
2366,T0000002367,S001,1
2367,T0000002368,S002,1
2368,T0000002369,S005,1
2369,T0000002370,S001,1
2370,T0000002371,S003,1
2371,T0000002372,S001,1
2372,T0000002373,S001,1
2373,T0000002374,S004,1
2374,T0000002375,S001,1
2375,T0000002376,S001,1
2376,T0000002377,S005,1
2377,T0000002378,S001,2
2378,T0000002379,S004,1
2379,T0000002380,S004,1
2380,T0000002381,S003,1
2381,T0000002382,S004,1
2382,T0000002383,S004,1
2383,T0000002384,S005,1
2384,T0000002385,S002,1
2385,T0000002386,S001,1
2386,T0000002387,S005,1
2387,T0000002388,S005,1
2388,T0000002389,S005,1
2389,T0000002390,S003,1
2390,T0000002391,S002,1
2391,T0000002391,S002,1
2392,T0000002392,S001,2
2393,T0000002393,S004,1
2394,T0000002394,S002,3
2395,T0000002395,S001,1
2396,T0000002396,S002,1
2397,T0000002397,S005,1
2398,T0000002398,S003,1
2399,T0000002399,S005,1
2400,T0000002400,S003,1
2401,T0000002401,S002,1
2402,T0000002402,S001,2
2403,T0000002403,S001,3
2404,T0000002404,S001,1
2405,T0000002405,S002,1
2406,T0000002406,S002,1
2407,T0000002407,S001,1
2408,T0000002408,S005,1
2409,T0000002409,S001,1
2410,T0000002410,S001,1
2411,T0000002411,S002,1
2412,T0000002412,S001,1
2413,T0000002413,S002,1
2414,T0000002414,S003,1
2415,T0000002415,S003,1
2416,T0000002416,S001,1
2417,T0000002417,S004,1
2418,T0000002418,S002,1
2419,T0000002419,S001,1
2420,T0000002420,S001,1
2421,T0000002421,S001,1
2422,T0000002422,S002,1
2423,T0000002423,S004,1
2424,T0000002424,S001,1
2425,T0000002424,S005,1
2426,T0000002425,S005,1
2427,T0000002426,S001,1
2428,T0000002427,S005,1
2429,T0000002428,S002,1
2430,T0000002429,S001,1
2431,T0000002430,S004,1
2432,T0000002431,S001,1
2433,T0000002432,S001,1
2434,T0000002433,S004,1
2435,T0000002434,S005,1
2436,T0000002435,S001,1
2437,T0000002436,S005,1
2438,T0000002437,S002,1
2439,T0000002438,S001,1
2440,T0000002439,S001,1
2441,T0000002440,S004,1
2442,T0000002441,S001,1
2443,T0000002442,S002,1
2444,T0000002443,S001,1
2445,T0000002444,S004,1
2446,T0000002445,S004,1
2447,T0000002446,S003,1
2448,T0000002447,S004,1
2449,T0000002448,S001,1
2450,T0000002448,S001,1
2451,T0000002449,S001,1
2452,T0000002450,S004,1
2453,T0000002451,S001,2
2454,T0000002452,S005,1
2455,T0000002453,S004,2
2456,T0000002454,S003,2
2457,T0000002455,S002,2
2458,T0000002456,S002,1
2459,T0000002457,S001,2
2460,T0000002458,S005,1
2461,T0000002459,S002,2
2462,T0000002460,S001,1
2463,T0000002461,S001,1
2464,T0000002462,S004,1
2465,T0000002463,S001,2
2466,T0000002464,S004,1
2467,T0000002465,S001,1
2468,T0000002466,S001,3
2469,T0000002467,S003,1
2470,T0000002468,S001,2
2471,T0000002469,S005,1
2472,T0000002470,S002,1
2473,T0000002471,S003,1
2474,T0000002471,S004,1
2475,T0000002472,S004,1
2476,T0000002472,S001,2
2477,T0000002473,S001,1
2478,T0000002474,S002,3
2479,T0000002475,S005,1
2480,T0000002476,S005,1
2481,T0000002477,S005,1
2482,T0000002478,S005,1
2483,T0000002479,S005,1
2484,T0000002480,S003,1
2485,T0000002481,S005,1
2486,T0000002482,S004,1
2487,T0000002483,S005,1
2488,T0000002484,S002,1
2489,T0000002485,S005,1
2490,T0000002486,S002,1
2491,T0000002487,S005,1
2492,T0000002488,S001,1
2493,T0000002489,S002,1
2494,T0000002490,S001,1
2495,T0000002491,S005,1
2496,T0000002492,S005,1
2497,T0000002492,S001,1
2498,T0000002493,S001,1
2499,T0000002494,S001,1
2500,T0000002495,S005,1
2501,T0000002495,S001,1
2502,T0000002496,S001,1
2503,T0000002497,S005,1
2504,T0000002498,S003,1
2505,T0000002499,S004,1
2506,T0000002500,S004,1
2507,T0000002501,S001,1
2508,T0000002502,S002,1
2509,T0000002503,S005,1
2510,T0000002504,S001,2
2511,T0000002505,S001,1
2512,T0000002506,S005,1
2513,T0000002507,S005,1
2514,T0000002507,S004,1
2515,T0000002508,S001,1
2516,T0000002509,S002,1
2517,T0000002510,S002,2
2518,T0000002510,S001,2
2519,T0000002511,S001,3
2520,T0000002512,S002,1
2521,T0000002513,S001,1
2522,T0000002513,S005,1
2523,T0000002514,S001,1
2524,T0000002515,S003,1
2525,T0000002516,S003,1
2526,T0000002517,S002,2
2527,T0000002518,S005,1
2528,T0000002519,S002,1
2529,T0000002520,S001,1
2530,T0000002521,S001,1
2531,T0000002522,S003,1
2532,T0000002523,S002,1
2533,T0000002524,S001,2
2534,T0000002525,S001,1
2535,T0000002526,S002,2
2536,T0000002527,S003,1
2537,T0000002528,S005,1
2538,T0000002529,S001,1
2539,T0000002530,S004,1
2540,T0000002531,S001,2
2541,T0000002532,S001,2
2542,T0000002533,S002,1
2543,T0000002534,S004,1
2544,T0000002535,S004,2
2545,T0000002536,S003,1
2546,T0000002536,S002,1
2547,T0000002537,S005,1
2548,T0000002538,S001,1
2549,T0000002539,S005,1
2550,T0000002540,S001,1
2551,T0000002541,S002,1
2552,T0000002542,S005,1
2553,T0000002543,S002,3
2554,T0000002544,S005,1
2555,T0000002545,S005,1
2556,T0000002546,S004,1
2557,T0000002547,S001,1
2558,T0000002548,S003,1
2559,T0000002549,S005,1
2560,T0000002550,S001,1
2561,T0000002551,S001,1
2562,T0000002552,S005,1
2563,T0000002553,S003,1
2564,T0000002554,S002,1
2565,T0000002555,S005,1
2566,T0000002556,S005,1
2567,T0000002557,S001,2
2568,T0000002558,S001,1
2569,T0000002559,S005,1
2570,T0000002560,S002,1
2571,T0000002561,S005,1
2572,T0000002562,S003,1
2573,T0000002563,S005,1
2574,T0000002564,S004,1
2575,T0000002565,S003,1
2576,T0000002566,S005,1
2577,T0000002567,S001,3
2578,T0000002568,S001,1
2579,T0000002569,S001,1
2580,T0000002570,S003,1
2581,T0000002571,S001,3
2582,T0000002572,S001,1
2583,T0000002573,S005,1
2584,T0000002574,S004,2
2585,T0000002575,S001,2
2586,T0000002575,S004,1
2587,T0000002576,S001,3
2588,T0000002577,S001,1
2589,T0000002578,S003,1
2590,T0000002579,S001,4
2591,T0000002580,S003,1
2592,T0000002581,S001,1
2593,T0000002582,S001,1
2594,T0000002583,S005,1
2595,T0000002584,S001,1
2596,T0000002585,S005,1
2597,T0000002586,S001,1
2598,T0000002587,S003,1
2599,T0000002588,S005,1
2600,T0000002589,S002,1
2601,T0000002590,S005,1
2602,T0000002591,S002,2
2603,T0000002592,S001,1
2604,T0000002593,S005,1
2605,T0000002594,S001,1
2606,T0000002595,S002,1
2607,T0000002596,S002,1
2608,T0000002597,S001,2
2609,T0000002598,S005,1
2610,T0000002599,S003,1
2611,T0000002600,S001,2
2612,T0000002601,S002,1
2613,T0000002602,S001,1
2614,T0000002603,S001,1
2615,T0000002604,S001,1
2616,T0000002605,S003,1
2617,T0000002606,S002,1
2618,T0000002607,S001,1
2619,T0000002608,S001,1
2620,T0000002609,S005,1
2621,T0000002610,S005,1
2622,T0000002611,S005,1
2623,T0000002612,S001,1
2624,T0000002613,S001,1
2625,T0000002614,S005,1
2626,T0000002615,S001,1
2627,T0000002616,S001,2
2628,T0000002617,S004,1
2629,T0000002618,S002,1
2630,T0000002619,S005,1
2631,T0000002620,S005,1
2632,T0000002621,S003,1
2633,T0000002622,S001,1
2634,T0000002623,S002,1
2635,T0000002624,S003,1
2636,T0000002625,S005,1
2637,T0000002626,S005,1
2638,T0000002627,S002,1
2639,T0000002628,S003,1
2640,T0000002629,S001,4
2641,T0000002630,S005,1
2642,T0000002631,S003,1
2643,T0000002632,S005,1
2644,T0000002633,S001,1
2645,T0000002634,S004,1
2646,T0000002635,S002,2
2647,T0000002636,S005,1
2648,T0000002637,S005,1
2649,T0000002638,S001,1
2650,T0000002639,S005,1
2651,T0000002640,S001,1
2652,T0000002640,S001,2
2653,T0000002641,S002,1
2654,T0000002642,S005,2
2655,T0000002643,S002,1
2656,T0000002644,S002,1
2657,T0000002645,S005,1
2658,T0000002646,S003,1
2659,T0000002647,S004,1
2660,T0000002648,S001,1
2661,T0000002649,S002,1
2662,T0000002650,S003,1
2663,T0000002651,S001,2
2664,T0000002652,S003,2
2665,T0000002653,S005,1
2666,T0000002654,S005,1
2667,T0000002655,S002,1
2668,T0000002656,S003,1
2669,T0000002657,S001,3
2670,T0000002658,S005,1
2671,T0000002659,S002,1
2672,T0000002660,S002,2
2673,T0000002661,S003,1
2674,T0000002662,S001,1
2675,T0000002663,S001,1
2676,T0000002664,S001,2
2677,T0000002664,S002,1
2678,T0000002665,S003,1
2679,T0000002666,S003,1
2680,T0000002667,S002,1
2681,T0000002668,S004,1
2682,T0000002669,S002,1
2683,T0000002670,S005,1
2684,T0000002671,S005,1
2685,T0000002672,S004,1
2686,T0000002673,S003,1
2687,T0000002674,S002,2
2688,T0000002675,S003,1
2689,T0000002676,S001,3
2690,T0000002677,S001,1
2691,T0000002678,S003,1
2692,T0000002679,S004,1
2693,T0000002680,S002,1
2694,T0000002681,S005,1
2695,T0000002682,S001,2
2696,T0000002683,S005,1
2697,T0000002684,S004,1
2698,T0000002685,S001,1
2699,T0000002686,S003,1
2700,T0000002687,S005,1
2701,T0000002688,S005,1
2702,T0000002689,S005,1
2703,T0000002690,S001,1
2704,T0000002691,S003,1
2705,T0000002692,S001,1
2706,T0000002693,S005,1
2707,T0000002694,S005,1
2708,T0000002695,S002,1
2709,T0000002696,S002,1
2710,T0000002697,S003,1
2711,T0000002698,S005,1
2712,T0000002699,S003,1
2713,T0000002700,S001,1
2714,T0000002701,S001,1
2715,T0000002702,S001,1
2716,T0000002703,S003,1
2717,T0000002704,S001,1
2718,T0000002705,S004,1
2719,T0000002706,S004,2
2720,T0000002707,S001,3
2721,T0000002708,S002,3
2722,T0000002709,S001,1
2723,T0000002710,S005,1
2724,T0000002711,S005,1
2725,T0000002712,S004,1
2726,T0000002713,S002,1
2727,T0000002714,S002,1
2728,T0000002715,S003,1
2729,T0000002716,S001,1
2730,T0000002717,S004,1
2731,T0000002718,S005,1
2732,T0000002719,S005,1
2733,T0000002720,S004,1
2734,T0000002721,S004,1
2735,T0000002721,S002,1
2736,T0000002722,S005,1
2737,T0000002723,S003,1
2738,T0000002724,S003,1
2739,T0000002725,S005,1
2740,T0000002726,S001,2
2741,T0000002727,S002,2
2742,T0000002728,S001,1
2743,T0000002729,S002,1
2744,T0000002730,S005,1
2745,T0000002731,S002,1
2746,T0000002732,S005,1
2747,T0000002733,S005,1
2748,T0000002734,S002,1
2749,T0000002735,S004,1
2750,T0000002736,S005,1
2751,T0000002737,S001,3
2752,T0000002738,S005,1
2753,T0000002739,S005,1
2754,T0000002740,S005,1
2755,T0000002741,S005,1
2756,T0000002742,S001,1
2757,T0000002743,S003,1
2758,T0000002744,S004,1
2759,T0000002744,S001,2
2760,T0000002745,S002,1
2761,T0000002746,S001,1
2762,T0000002747,S003,1
2763,T0000002748,S002,1
2764,T0000002749,S003,1
2765,T0000002749,S004,1
2766,T0000002750,S005,1
2767,T0000002751,S002,1
2768,T0000002752,S001,3
2769,T0000002753,S004,1
2770,T0000002754,S003,1
2771,T0000002755,S001,4
2772,T0000002756,S002,1
2773,T0000002757,S002,1
2774,T0000002757,S004,1
2775,T0000002758,S001,2
2776,T0000002759,S001,1
2777,T0000002760,S004,1
2778,T0000002761,S001,3
2779,T0000002762,S005,1
2780,T0000002762,S005,1
2781,T0000002763,S003,1
2782,T0000002764,S002,1
2783,T0000002764,S001,1
2784,T0000002765,S001,1
2785,T0000002766,S001,4
2786,T0000002767,S004,1
2787,T0000002768,S002,1
2788,T0000002769,S001,1
2789,T0000002770,S001,4
2790,T0000002771,S002,2
2791,T0000002772,S003,1
2792,T0000002773,S003,1
2793,T0000002774,S005,1
2794,T0000002775,S005,1
2795,T0000002776,S004,1
2796,T0000002777,S001,1
2797,T0000002778,S005,1
2798,T0000002779,S005,1
2799,T0000002780,S003,2
2800,T0000002781,S003,1
2801,T0000002782,S002,1
2802,T0000002782,S004,1
2803,T0000002783,S001,1
2804,T0000002784,S002,1
2805,T0000002785,S004,1
2806,T0000002786,S005,1
2807,T0000002786,S005,1
2808,T0000002787,S005,1
2809,T0000002788,S003,1
2810,T0000002788,S005,1
2811,T0000002789,S005,1
2812,T0000002790,S005,1
2813,T0000002791,S001,1
2814,T0000002791,S001,2
2815,T0000002792,S001,1
2816,T0000002793,S005,1
2817,T0000002794,S004,1
2818,T0000002795,S003,1
2819,T0000002796,S001,3
2820,T0000002797,S003,1
2821,T0000002798,S001,1
2822,T0000002799,S005,1
2823,T0000002800,S001,3
2824,T0000002801,S002,1
2825,T0000002801,S001,2
2826,T0000002802,S005,1
2827,T0000002803,S001,1
2828,T0000002804,S005,1
2829,T0000002805,S003,1
2830,T0000002806,S004,1
2831,T0000002807,S001,1
2832,T0000002808,S005,1
2833,T0000002809,S003,2
2834,T0000002810,S002,2
2835,T0000002811,S003,1
2836,T0000002812,S002,3
2837,T0000002813,S001,1
2838,T0000002814,S001,1
2839,T0000002815,S003,1
2840,T0000002816,S004,1
2841,T0000002817,S001,1
2842,T0000002818,S001,3
2843,T0000002819,S005,1
2844,T0000002820,S001,1
2845,T0000002821,S002,1
2846,T0000002822,S002,3
2847,T0000002823,S003,2
2848,T0000002824,S001,1
2849,T0000002825,S005,1
2850,T0000002826,S003,1
2851,T0000002827,S003,1
2852,T0000002828,S004,1
2853,T0000002829,S001,2
2854,T0000002830,S003,1
2855,T0000002831,S002,2
2856,T0000002832,S001,1
2857,T0000002833,S001,1
2858,T0000002834,S001,1
2859,T0000002835,S003,1
2860,T0000002836,S001,2
2861,T0000002837,S005,1
2862,T0000002838,S002,1
2863,T0000002839,S004,1
2864,T0000002840,S004,1
2865,T0000002841,S005,1
2866,T0000002842,S001,1
2867,T0000002843,S005,1
2868,T0000002844,S005,1
2869,T0000002845,S001,2
2870,T0000002846,S005,1
2871,T0000002847,S002,1
2872,T0000002848,S003,1
2873,T0000002849,S002,1
2874,T0000002850,S001,1
2875,T0000002851,S001,2
2876,T0000002852,S003,2
2877,T0000002853,S005,1
2878,T0000002854,S001,1
2879,T0000002855,S005,1
2880,T0000002856,S001,2
2881,T0000002857,S002,1
2882,T0000002858,S001,1
2883,T0000002859,S003,1
2884,T0000002860,S003,1
2885,T0000002861,S001,2
2886,T0000002862,S005,1
2887,T0000002863,S004,1
2888,T0000002864,S001,1
2889,T0000002865,S005,1
2890,T0000002866,S005,1
2891,T0000002867,S004,1
2892,T0000002868,S001,1
2893,T0000002869,S004,1
2894,T0000002870,S001,1
2895,T0000002871,S005,1
2896,T0000002871,S001,1
2897,T0000002872,S003,1
2898,T0000002873,S005,1
2899,T0000002874,S001,1
2900,T0000002875,S005,1
2901,T0000002876,S002,1
2902,T0000002877,S002,1
2903,T0000002878,S004,1
2904,T0000002879,S003,1
2905,T0000002880,S001,1
2906,T0000002881,S001,1
2907,T0000002882,S002,1
2908,T0000002883,S001,1
2909,T0000002884,S003,1
2910,T0000002885,S004,1
2911,T0000002886,S001,1
2912,T0000002887,S005,1
2913,T0000002888,S002,2
2914,T0000002889,S004,1
2915,T0000002890,S002,1
2916,T0000002891,S003,1
2917,T0000002892,S005,1
2918,T0000002893,S003,1
2919,T0000002894,S001,1
2920,T0000002895,S003,1
2921,T0000002896,S001,2
2922,T0000002897,S001,1
2923,T0000002898,S005,1
2924,T0000002899,S002,1
2925,T0000002900,S005,1
2926,T0000002901,S005,1
2927,T0000002902,S005,1
2928,T0000002903,S003,1
2929,T0000002904,S001,1
2930,T0000002905,S001,1
2931,T0000002906,S002,3
2932,T0000002907,S005,1
2933,T0000002908,S005,1
2934,T0000002909,S001,2
2935,T0000002910,S005,1
2936,T0000002911,S005,1
2937,T0000002912,S001,1
2938,T0000002913,S005,1
2939,T0000002914,S005,2
2940,T0000002915,S005,1
2941,T0000002916,S003,1
2942,T0000002917,S002,1
2943,T0000002918,S005,1
2944,T0000002919,S005,2
2945,T0000002920,S002,1
2946,T0000002921,S002,1
2947,T0000002922,S005,1
2948,T0000002923,S003,1
2949,T0000002924,S001,1
2950,T0000002924,S002,1
2951,T0000002924,S005,1
2952,T0000002925,S002,1
2953,T0000002926,S002,1
2954,T0000002927,S003,1
2955,T0000002928,S001,1
2956,T0000002928,S005,1
2957,T0000002929,S002,3
2958,T0000002930,S003,1
2959,T0000002931,S005,1
2960,T0000002932,S001,1
2961,T0000002933,S001,1
2962,T0000002934,S005,1
2963,T0000002935,S003,1
2964,T0000002936,S002,1
2965,T0000002937,S001,2
2966,T0000002938,S001,1
2967,T0000002939,S005,1
2968,T0000002940,S005,1
2969,T0000002941,S005,1
2970,T0000002942,S002,1
2971,T0000002943,S001,2
2972,T0000002944,S004,1
2973,T0000002945,S002,1
2974,T0000002946,S003,1
2975,T0000002947,S002,1
2976,T0000002947,S002,1
2977,T0000002948,S005,1
2978,T0000002949,S001,1
2979,T0000002950,S001,1
2980,T0000002951,S005,1
2981,T0000002952,S005,1
2982,T0000002953,S003,1
2983,T0000002954,S002,3
2984,T0000002955,S001,1
2985,T0000002956,S002,1
2986,T0000002957,S005,2
2987,T0000002958,S005,1
2988,T0000002959,S004,1
2989,T0000002960,S002,1
2990,T0000002961,S005,1
2991,T0000002962,S001,1
2992,T0000002963,S002,2
2993,T0000002964,S005,1
2994,T0000002965,S003,1
2995,T0000002966,S001,3
2996,T0000002967,S002,1
2997,T0000002968,S004,1
2998,T0000002968,S005,1
2999,T0000002969,S002,3
3000,T0000002970,S002,1
3001,T0000002971,S005,1
3002,T0000002972,S005,1
3003,T0000002973,S001,1
3004,T0000002974,S005,1
3005,T0000002975,S001,3
3006,T0000002976,S003,1
3007,T0000002977,S001,2
3008,T0000002978,S001,1
3009,T0000002979,S001,2
3010,T0000002980,S005,1
3011,T0000002981,S002,2
3012,T0000002982,S005,1
3013,T0000002983,S001,2
3014,T0000002984,S005,1
3015,T0000002985,S003,1
3016,T0000002986,S005,1
3017,T0000002987,S001,1
3018,T0000002987,S005,1
3019,T0000002988,S001,2
3020,T0000002989,S003,1
3021,T0000002990,S005,1
3022,T0000002991,S005,1
3023,T0000002992,S003,1
3024,T0000002993,S005,1
3025,T0000002994,S005,1
3026,T0000002995,S003,1
3027,T0000002996,S001,1
3028,T0000002997,S001,1
3029,T0000002998,S005,1
3030,T0000002999,S003,1
3031,T0000003000,S004,1
3032,T0000003001,S004,1
3033,T0000003002,S001,1
3034,T0000003003,S005,1
3035,T0000003004,S005,1
3036,T0000003005,S001,2
3037,T0000003006,S005,1
3038,T0000003007,S005,1
3039,T0000003008,S001,1
3040,T0000003009,S003,1
3041,T0000003010,S002,2
3042,T0000003011,S002,1
3043,T0000003012,S001,1
3044,T0000003013,S002,1
3045,T0000003014,S004,1
3046,T0000003015,S005,1
3047,T0000003016,S001,1
3048,T0000003016,S004,1
3049,T0000003017,S001,1
3050,T0000003018,S001,1
3051,T0000003019,S003,1
3052,T0000003020,S004,1
3053,T0000003021,S001,2
3054,T0000003022,S002,3
3055,T0000003023,S002,1
3056,T0000003024,S005,1
3057,T0000003025,S001,1
3058,T0000003026,S003,1
3059,T0000003027,S001,1
3060,T0000003028,S005,1
3061,T0000003029,S002,1
3062,T0000003030,S001,1
3063,T0000003031,S001,3
