customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted
AS169823,XX,C01,M,2017-11-01 00:00:00,2018-06-30 00:00:00,CA1,1
GD868574,XXXX,C03,M,2017-11-01 00:00:00,2018-08-31 00:00:00,CA1,1
OA039044,XXXXX,C01,F,2017-11-01 00:00:00,2018-09-30 00:00:00,CA1,1
OA571994,XXXXXX,C01,F,2017-11-01 00:00:00,2018-06-30 00:00:00,CA1,1
IK823588,XXXX,C01,F,2017-11-01 00:00:00,2019-03-31 00:00:00,CA1,1
GD434239,XXXXX,C03,M,2017-11-01 00:00:00,2018-06-30 00:00:00,CA1,1
GD536257,XX,C03,M,2017-11-01 00:00:00,2018-06-30 00:00:00,CA1,1
TS468480,XX,C03,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
OA041099,XXXXX,C02,F,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
PL297992,XXXXX,C01,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
GD574177,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
GD614242,XXXXX,C01,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
HI964680,XXXX,C01,F,2017-11-01 00:00:00,,CA1,0
PL573375,XXXX,C03,M,2017-11-01 00:00:00,,CA1,0
TS243124,XXXXX,C01,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
AS512827,XXXXX,C01,M,2017-11-01 00:00:00,2018-07-31 00:00:00,CA1,1
IK254439,XXXXX,C03,M,2017-11-01 00:00:00,,CA1,0
GD672003,XXXXX,C02,F,2017-11-01 00:00:00,,CA1,0
HD079011,XXXXX,C01,F,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
GD671138,XXXX,C03,M,2017-11-01 00:00:00,2018-08-31 00:00:00,CA1,1
GD585679,XXXXXX,C02,F,2017-11-01 00:00:00,,CA1,0
IK061665,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
TS600511,XX,C01,M,2017-11-01 00:00:00,,CA1,0
GD341063,XXXXX,C01,M,2017-11-01 00:00:00,,CA1,0
GD366297,XXXXX,C01,M,2017-11-01 00:00:00,,CA1,0
OA570624,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
PL865678,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
HD765436,XXX,C02,F,2017-11-01 00:00:00,,CA1,0
AS636570,XXXXX,C01,M,2017-11-01 00:00:00,,CA1,0
IK633711,XXXX,C03,F,2017-11-01 00:00:00,,CA1,0
OA316605,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
OA510985,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
AS649439,XXX,C03,M,2017-11-01 00:00:00,,CA1,0
HI969539,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
PL843204,XXXXX,C02,F,2017-11-01 00:00:00,,CA1,0
TS277035,XXXXXX,C01,M,2017-11-01 00:00:00,,CA1,0
TS794667,XX,C01,M,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
OA214272,XXXX,C02,F,2017-11-01 00:00:00,,CA1,0
HI728754,XXXX,C03,M,2017-11-01 00:00:00,,CA1,0
IK379208,XXXXX,C02,F,2017-11-01 00:00:00,,CA1,0
TS760331,XXX,C03,M,2017-11-01 00:00:00,2018-08-31 00:00:00,CA1,1
OA104710,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
IK146888,XXXX,C03,M,2017-11-01 00:00:00,2018-08-31 00:00:00,CA1,1
HD807553,XXXXX,C01,F,2017-11-01 00:00:00,2018-08-31 00:00:00,CA1,1
AS070625,XXXX,C02,F,2017-11-01 00:00:00,,CA1,0
TS554434,XXX,C03,M,2017-11-01 00:00:00,2019-01-31 00:00:00,CA1,1
TS871110,XXXXX,C03,M,2017-11-01 00:00:00,,CA1,0
PL340906,XXXX,C01,M,2017-11-01 00:00:00,2018-08-31 00:00:00,CA1,1
TS365322,XXXXX,C01,F,2017-11-01 00:00:00,,CA1,0
HD822984,XXXXX,C01,F,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
HD623640,XX,C02,M,2017-11-01 00:00:00,,CA1,0
PL042341,XXXXX,C03,M,2017-11-01 00:00:00,,CA1,0
AS548544,XXXX,C01,F,2017-11-01 00:00:00,,CA1,0
HI088281,XXXX,C02,F,2017-11-01 00:00:00,,CA1,0
PL857529,XXX,C03,M,2017-11-01 00:00:00,,CA1,0
HD156305,XXXX,C02,F,2017-11-01 00:00:00,,CA1,0
GD172092,XXX,C02,F,2017-11-01 00:00:00,,CA1,0
AS412668,XXX,C01,F,2017-11-01 00:00:00,,CA1,0
TS012757,XX,C03,F,2017-11-01 00:00:00,,CA1,0
PL558375,XXXX,C02,F,2017-11-01 00:00:00,,CA1,0
HI878806,XXX,C01,M,2017-11-01 00:00:00,,CA1,0
HD321813,XXX,C02,F,2017-11-01 00:00:00,2018-11-30 00:00:00,CA1,1
OA406772,XXXX,C02,M,2017-11-01 00:00:00,2018-11-30 00:00:00,CA1,1
OA052852,XXXXX,C02,M,2017-11-01 00:00:00,2018-11-30 00:00:00,CA1,1
HI637811,XXXX,C02,F,2017-11-01 00:00:00,,CA1,0
PL430333,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
HI107999,XX,C01,M,2017-11-01 00:00:00,,CA1,0
GD701512,XXXXX,C01,M,2017-11-01 00:00:00,2018-11-30 00:00:00,CA1,1
TS682265,XXXX,C03,M,2017-11-01 00:00:00,,CA1,0
TS758130,XX,C02,F,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1
HI373091,XXXX,C02,F,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1
HD055792,XXXXX,C01,M,2017-11-01 00:00:00,,CA1,0
HI664739,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
GD332587,XXXXX,C02,F,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1
HD801142,XXXXX,C01,M,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1
PL221756,XXX,C03,M,2017-11-01 00:00:00,2019-03-31 00:00:00,CA1,1
HI501312,XXX,C02,M,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1
OA697065,XXXXX,C02,F,2017-11-01 00:00:00,2018-05-31 00:00:00,CA1,1
TS493191,XX,C03,F,2017-11-01 00:00:00,,CA1,0
TS132003,XX,C02,F,2017-11-01 00:00:00,,CA1,0
HD245568,XXXXX,C02,F,2017-11-01 00:00:00,,CA1,0
HD768386,XXXX,C03,M,2017-11-01 00:00:00,2018-11-30 00:00:00,CA1,1
TS093380,XXX,C01,F,2017-11-01 00:00:00,,CA1,0
GD788422,XXXX,C03,M,2017-11-01 00:00:00,,CA1,0
PL023132,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
TS919144,XXX,C03,M,2017-11-01 00:00:00,2018-10-31 00:00:00,CA1,1
AS390441,XXXX,C03,M,2017-11-01 00:00:00,,CA1,0
TS731637,XXXX,C02,M,2017-11-01 00:00:00,,CA1,0
IK689396,XXXX,C02,F,2017-11-01 00:00:00,2018-04-30 00:00:00,CA1,1
IK151065,XXXX,C03,M,2017-11-01 00:00:00,2018-04-30 00:00:00,CA1,1
AS928923,XXXXX,C03,F,2017-11-01 00:00:00,2018-10-31 00:00:00,CA1,1
HD537011,XXX,C03,F,2017-11-01 00:00:00,,CA1,0
HI273985,XXXXX,C03,M,2017-11-01 00:00:00,,CA1,0
HI501814,XXXX,C01,F,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
OA820321,XXXX,C03,M,2017-11-01 00:00:00,2018-04-30 00:00:00,CA1,1
PL166709,XXXXX,C02,F,2017-11-01 00:00:00,,CA1,0
AS995937,XXX,C02,M,2017-11-01 00:00:00,,CA1,0
PL866469,XXX,C03,M,2017-11-01 00:00:00,,CA1,0
OA021894,XX,C03,M,2017-11-01 00:00:00,2018-04-30 00:00:00,CA1,1
TS642752,XXXX,C02,F,2017-11-01 00:00:00,2019-02-28 00:00:00,CA1,1
AS073168,XXXXX,C01,M,2017-11-01 00:00:00,,CA1,0
OA212271,XXXXX,C01,F,2017-11-01 00:00:00,,CA1,0
HD666936,XXXX,C01,M,2017-11-01 00:00:00,,CA1,0
PL004477,XXXXX,C01,F,2017-11-01 00:00:00,2018-04-30 00:00:00,CA1,1
IK524314,XXXX,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
TS218627,XXXXX,C02,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
GD401728,XXXXX,C01,M,2017-12-01 00:00:00,,CA3,0
PL147335,XXXXXX,C03,M,2017-12-01 00:00:00,,CA3,0
IK142972,XXXXX,C01,F,2017-12-01 00:00:00,,CA3,0
HD822643,XXXXX,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
PL952460,XX,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
PL828083,XXX,C03,M,2017-12-01 00:00:00,,CA3,0
HD640143,XXXXX,C01,M,2017-12-01 00:00:00,,CA3,0
IK094736,XXX,C02,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
TS409844,XXXXXX,C02,F,2017-12-01 00:00:00,,CA3,0
TS277529,XXXXX,C03,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
PL258167,XXXXX,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
HI525146,XXX,C03,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
OA535401,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
IK236489,XXXX,C01,F,2017-12-01 00:00:00,,CA3,0
TS025348,XXXXXX,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
AS351574,XXXXXX,C02,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
PL303162,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
AS846781,XXXXX,C03,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
OA427655,XXX,C02,F,2017-12-01 00:00:00,,CA3,0
OA855863,XX,C01,M,2017-12-01 00:00:00,,CA3,0
PL594064,XXXXX,C01,M,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
HD981504,XXXX,C01,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
PL876743,XXXX,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
IK652901,XXXXX,C01,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
OA917563,XXXXX,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
HD344852,XX,C01,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
GD711631,XXXXX,C01,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
OA493465,XXXX,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
IK252166,XXXXX,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
GD398206,XXXX,C01,M,2017-12-01 00:00:00,,CA3,0
PL391700,XX,C03,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
HI735675,XXXX,C03,F,2017-12-01 00:00:00,,CA3,0
HI027437,XXXXX,C01,F,2017-12-01 00:00:00,,CA3,0
GD575423,XXXXX,C02,M,2017-12-01 00:00:00,,CA3,0
TS569600,XX,C01,F,2017-12-01 00:00:00,2019-02-28 00:00:00,CA3,1
PL020821,XX,C03,M,2017-12-01 00:00:00,,CA3,0
HD848426,XXXXXX,C02,F,2017-12-01 00:00:00,,CA3,0
OA468240,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
TS300891,XXX,C02,F,2017-12-01 00:00:00,,CA3,0
AS235724,XXX,C01,M,2017-12-01 00:00:00,,CA3,0
IK853780,XXXXX,C03,M,2017-12-01 00:00:00,,CA3,0
GD843424,XXXXX,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
IK057975,XXXXX,C01,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
HD160543,XXXX,C02,M,2017-12-01 00:00:00,,CA3,0
AS924898,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
HD053694,XX,C01,F,2017-12-01 00:00:00,,CA3,0
GD376049,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
GD057803,XXXX,C02,F,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
GD038969,XXXXX,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
HI491504,XXXX,C03,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
PL950758,XX,C03,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
HI108402,XXXXX,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
IK825670,XXXXXX,C01,F,2017-12-01 00:00:00,2018-07-31 00:00:00,CA3,1
IK604091,XXXXXX,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
OA846610,XXXXX,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
HI599756,XXX,C03,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
OA944593,XXXXX,C01,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
HI941745,XXXXX,C01,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
HD974505,XX,C02,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
HI629862,XXXXX,C01,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
OA676083,XXXXX,C01,F,2017-12-01 00:00:00,2019-01-31 00:00:00,CA3,1
HI035448,XXXXX,C01,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
HD376302,XXXX,C01,F,2017-12-01 00:00:00,2019-01-31 00:00:00,CA3,1
GD471767,XX,C02,F,2017-12-01 00:00:00,,CA3,0
HI060044,XXXXXX,C01,F,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
PL784647,XXXXXX,C02,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
OA022685,XXXXXX,C03,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
IK331582,XXXX,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
TS033156,XXXXX,C03,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
OA481981,XXX,C02,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
HD214175,XXXXX,C02,M,2017-12-01 00:00:00,,CA3,0
HD652153,XXXX,C02,M,2017-12-01 00:00:00,2018-04-30 00:00:00,CA3,1
TS041114,XXXX,C01,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
HD121067,XXXXX,C01,M,2017-12-01 00:00:00,,CA3,0
PL675446,XXXXXX,C02,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
HD566204,XXXXX,C03,F,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
HD200554,XXXX,C01,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
OA671084,XXXXXX,C01,M,2017-12-01 00:00:00,2018-06-30 00:00:00,CA3,1
GD492710,XXX,C03,M,2017-12-01 00:00:00,,CA3,0
PL661925,XXXXXX,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
OA104546,XXXX,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
OA510950,XXXX,C01,M,2017-12-01 00:00:00,2018-05-31 00:00:00,CA3,1
HI698264,XXXX,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
TS298879,XXXXX,C01,M,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
HD766838,XXXXX,C01,F,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
HI846961,XXX,C02,F,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
TS235548,XXXX,C01,M,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
TS853020,XXX,C02,F,2017-12-01 00:00:00,2018-10-31 00:00:00,CA3,1
OA388010,XXXXX,C01,M,2017-12-01 00:00:00,,CA3,0
GD479253,XXXX,C01,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
HD052466,XX,C01,M,2017-12-01 00:00:00,,CA3,0
HD332594,XXXX,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
AS811755,XXXX,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
HI201295,XXXX,C01,M,2017-12-01 00:00:00,,CA3,0
HI994796,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
PL960961,XXXXX,C03,M,2017-12-01 00:00:00,,CA3,0
TS231098,XXXXXX,C01,M,2017-12-01 00:00:00,,CA3,0
HI020478,XXXXX,C01,F,2017-12-01 00:00:00,,CA3,0
TS601124,XXXXXX,C03,M,2017-12-01 00:00:00,,CA3,0
AS015746,XXXXX,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
HI584203,XX,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
AS546865,XXXXX,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
IK749861,XXX,C03,M,2017-12-01 00:00:00,,CA3,0
OA181958,XXXXXX,C01,F,2017-12-01 00:00:00,,CA3,0
PL082485,XXXXX,C01,F,2017-12-01 00:00:00,,CA3,0
TS510841,XXXX,C02,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
HD487840,XX,C03,M,2017-12-01 00:00:00,,CA3,0
IK770101,XXXX,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
HD631824,XXXX,C01,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
HI247770,XXXXX,C01,F,2017-12-01 00:00:00,,CA3,0
TS390923,XXXX,C03,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
HI215420,XXXX,C01,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
AS677229,XXXXX,C02,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
HI939855,XXXXX,C02,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
HD952315,XXXX,C02,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
HI592803,XXXXX,C01,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
IK525000,XXXXX,C01,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
IK171801,XXXXX,C03,M,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
IK817088,XXXX,C03,F,2017-12-01 00:00:00,2018-09-30 00:00:00,CA3,1
OA673896,XXXXX,C01,M,2017-12-01 00:00:00,,CA3,0
IK529990,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
GD191589,XXXXXX,C01,F,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
PL417119,XXXXX,C01,M,2017-12-01 00:00:00,2018-12-31 00:00:00,CA3,1
IK914829,XXXXX,C01,M,2017-12-01 00:00:00,,CA3,0
IK582567,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
PL731429,XXXXX,C03,M,2017-12-01 00:00:00,,CA3,0
HI457483,XXXX,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
GD969310,XX,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
IK005076,XXXX,C01,F,2017-12-01 00:00:00,,CA3,0
TS169261,XXXXX,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
GD741058,XXXXX,C01,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
AS879331,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
HD587331,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
HI912202,XXXX,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
GD326524,XXXX,C01,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
OA422340,XXXX,C01,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
AS589687,XX,C01,M,2017-12-01 00:00:00,,CA3,0
TS489018,XXX,C02,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
OA783122,XXXXXX,C03,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
HD147072,XXXXX,C02,F,2017-12-01 00:00:00,,CA3,0
IK874777,XXXX,C01,M,2017-12-01 00:00:00,,CA3,0
PL910647,XXXXXX,C01,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
PL198428,XXXXX,C01,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
HD476620,XXXXX,C02,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
IK114480,XXXXX,C01,F,2017-12-01 00:00:00,,CA3,0
IK180880,XXX,C02,F,2017-12-01 00:00:00,,CA3,0
PL821971,XXXXX,C03,F,2017-12-01 00:00:00,,CA3,0
HI583705,XXXXX,C03,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
HI338427,XXXX,C02,F,2017-12-01 00:00:00,,CA3,0
IK712590,XX,C02,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
AS890023,XXXX,C02,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
GD531348,XX,C01,M,2017-12-01 00:00:00,,CA3,0
PL201799,XXX,C03,M,2017-12-01 00:00:00,,CA3,0
HD901734,XX,C01,M,2017-12-01 00:00:00,,CA3,0
GD624477,XXXX,C03,F,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
TS465474,XXXX,C03,M,2017-12-01 00:00:00,2018-11-30 00:00:00,CA3,1
OA115840,XXXX,C02,M,2017-12-01 00:00:00,,CA3,0
IK279715,XXXXX,C01,M,2017-12-01 00:00:00,2018-08-31 00:00:00,CA3,1
IK067006,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
IK328604,XXXXX,C01,M,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
HD903528,XXXX,C02,F,2018-01-01 00:00:00,,CA1,0
IK297810,XXXX,C02,F,2018-01-01 00:00:00,,CA1,0
AS220894,XX,C01,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
HD498491,XXXXXX,C02,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
PL556767,XXXX,C01,M,2018-01-01 00:00:00,,CA1,0
HI567520,XXXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
GD164396,XXXX,C01,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
AS206541,XXXX,C03,M,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
GD408230,XXXX,C03,M,2018-01-01 00:00:00,,CA1,0
PL458124,XXXX,C03,F,2018-01-01 00:00:00,,CA1,0
HI237883,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
PL918865,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
OA462037,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
HD567544,XXXXX,C01,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
AS575508,XXXXX,C02,F,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
TS832950,XXX,C03,M,2018-01-01 00:00:00,,CA1,0
HD765554,XXXXX,C02,F,2018-01-01 00:00:00,,CA1,0
GD518115,XXXXX,C03,M,2018-01-01 00:00:00,,CA1,0
PL732008,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
HD171678,XXXXX,C02,F,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
GD171613,XXXX,C03,F,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
TS051818,XXX,C01,F,2018-01-01 00:00:00,,CA1,0
OA782311,XXXX,C01,M,2018-01-01 00:00:00,,CA1,0
HD981821,XXXXX,C02,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
PL361492,XXXX,C02,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
HD313841,XXXX,C01,M,2018-01-01 00:00:00,2018-12-31 00:00:00,CA1,1
HI940182,XXXXX,C01,F,2018-01-01 00:00:00,,CA1,0
GD703244,XXXX,C01,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
AS550302,XXXX,C03,M,2018-01-01 00:00:00,,CA1,0
IK699204,XXXXX,C01,M,2018-01-01 00:00:00,2018-11-30 00:00:00,CA1,1
IK092130,XXXX,C01,M,2018-01-01 00:00:00,,CA1,0
OA659141,XXXXX,C01,F,2018-01-01 00:00:00,2018-05-31 00:00:00,CA1,1
TS133757,XXXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
IK620970,XXXXX,C03,F,2018-01-01 00:00:00,,CA1,0
AS913753,XX,C03,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
GD762120,XXXXX,C01,F,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
HD292217,XXXXX,C03,M,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
TS637747,XXXX,C01,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
HI987024,XX,C01,F,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
OA175481,XXXX,C01,M,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
HD099859,XXXXX,C03,M,2018-01-01 00:00:00,2018-10-31 00:00:00,CA1,1
HI104906,XXXXX,C02,F,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
HI443421,XXXX,C02,F,2018-01-01 00:00:00,2018-06-30 00:00:00,CA1,1
AS473535,XXXXX,C01,M,2018-01-01 00:00:00,2018-11-30 00:00:00,CA1,1
HI193026,XXXXX,C02,F,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
HI911192,XXX,C03,M,2018-01-01 00:00:00,2018-09-30 00:00:00,CA1,1
PL571624,XXXXX,C03,F,2018-01-01 00:00:00,,CA1,0
TS518383,XX,C01,M,2018-01-01 00:00:00,,CA1,0
IK797502,XXXX,C03,M,2018-01-01 00:00:00,,CA1,0
GD620721,XXX,C01,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
AS210846,XXXXX,C03,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
IK923373,XX,C01,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
AS082596,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
HI311281,XXXXX,C01,M,2018-01-01 00:00:00,,CA1,0
PL197632,XXXXX,C03,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
PL697202,XX,C03,M,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
TS037478,XXXX,C02,M,2018-01-01 00:00:00,,CA1,0
PL270733,XXXX,C01,F,2018-01-01 00:00:00,,CA1,0
HD595882,XXXX,C03,M,2018-01-01 00:00:00,,CA1,0
HI818090,XXXX,C01,M,2018-01-01 00:00:00,,CA1,0
IK452215,XXXX,C03,M,2018-01-01 00:00:00,,CA1,0
HD268516,XXXXX,C02,F,2018-01-01 00:00:00,2019-01-31 00:00:00,CA1,1
HD801821,XXX,C02,F,2018-01-01 00:00:00,,CA1,0
TS634117,XXXXXX,C02,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
HD824079,XXXXX,C02,F,2018-01-01 00:00:00,2019-02-28 00:00:00,CA1,1
AS814944,XXXXX,C02,F,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
OA449747,XXXXX,C03,M,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
HD394739,XXXXXX,C03,M,2018-01-01 00:00:00,,CA1,0
HI849593,XXX,C02,F,2018-01-01 00:00:00,2018-08-31 00:00:00,CA1,1
