연월,customer_id,count
201809,AS248948,5
201809,AS251112,4
201809,AS251169,4
201809,AS251921,1
201809,AS256239,4
201809,AS258098,4
201809,AS271899,8
201809,AS272193,4
201809,AS273321,7
201809,AS273414,3
201809,AS275166,5
201809,AS275287,6
201809,AS275753,5
201809,AS280744,4
201809,AS280969,5
201809,AS282618,5
201809,AS288339,6
201809,AS288569,9
201809,AS294655,6
201809,AS297966,4
201809,AS299544,6
201809,AS301190,6
201809,AS303294,6
201809,AS305652,6
201809,AS309101,2
201809,AS311628,4
201809,AS319907,6
201809,AS320552,5
201809,AS321794,1
201809,AS335390,5
201809,AS339451,1
201809,AS342526,3
201809,AS345469,3
201809,AS345508,6
201809,AS346579,5
201809,AS352209,4
201809,AS353422,5
201809,AS355842,4
201809,AS356812,4
201809,AS359364,2
201809,AS365290,4
201809,AS369194,3
201809,AS369418,4
201809,AS371310,6
201809,AS374280,5
201809,AS377637,4
201809,AS385315,9
201809,AS386696,6
201809,AS388908,4
201809,AS390441,5
201809,AS394423,8
201809,AS399435,4
201809,AS404195,6
201809,AS404579,7
201809,AS408690,9
201809,AS409779,3
201809,AS410205,6
201809,AS412668,9
201809,AS430089,3
201809,AS430563,4
201809,AS436928,5
201809,AS441031,4
201809,AS453084,5
201809,AS453157,4
201809,AS453778,3
201809,AS454149,3
201809,AS458614,5
201809,AS460177,7
201809,AS460629,7
201809,AS460655,3
201809,AS462796,5
201809,AS462883,2
201809,AS462973,6
201809,AS466656,3
201809,AS467237,4
201809,AS467683,8
201809,AS468297,2
201809,AS470817,4
201809,AS471761,7
201809,AS472959,3
201809,AS473535,4
201809,AS475839,7
201809,AS476267,5
201809,AS484367,3
201809,AS488509,2
201809,AS491747,4
201809,AS494168,5
201809,AS495117,2
201809,AS499352,5
201809,AS499893,5
201809,AS501123,4
201809,AS506797,8
201809,AS509237,2
201809,AS515526,6
201809,AS515541,6
201809,AS516140,3
201809,AS516396,5
201809,AS517285,6
201809,AS518169,4
201809,AS531034,5
201809,AS534058,3
201809,AS535481,4
201809,AS546422,5
201809,AS546865,4
201809,AS547635,7
201809,AS548544,4
201809,AS549090,3
201809,AS550302,7
201809,AS552198,7
201809,AS554975,5
201809,AS557018,3
201809,AS563124,4
201809,AS568468,5
201809,AS569518,6
201809,AS571298,4
201809,AS574816,3
201809,AS575508,3
201809,AS575700,5
201809,AS577195,7
201809,AS580776,1
201809,AS581309,8
201809,AS581751,5
201809,AS582607,3
201809,AS584134,4
201809,AS584189,2
201809,AS587750,5
201809,AS588076,6
201809,AS588186,4
201809,AS589687,6
201809,AS603613,6
201809,AS609865,8
201809,AS610675,8
201809,AS611649,7
201809,AS614406,6
201809,AS614421,4
201809,AS618299,8
201809,AS621407,6
201809,AS621552,5
201809,AS622023,5
201809,AS625761,6
201809,AS625883,5
201809,AS627304,6
201809,AS628460,2
201809,AS628722,5
201809,AS632327,6
201809,AS634661,1
201809,AS636570,7
201809,AS637476,4
201809,AS639549,2
201809,AS642796,3
201809,AS645809,3
201809,AS647421,4
201809,AS648913,6
201809,AS649439,10
201809,AS650043,5
201809,AS654830,8
201809,AS656522,4
201809,AS660812,3
201809,AS662285,4
201809,AS662863,2
201809,AS665097,3
201809,AS670699,4
201809,AS677229,1
201809,AS677499,8
201809,AS677821,6
201809,AS679641,1
201809,AS680056,3
201809,AS693220,4
201809,AS699883,6
201809,AS700935,4
201809,AS703258,1
201809,AS704643,4
201809,AS706877,6
201809,AS707671,4
201809,AS708113,7
201809,AS712913,6
201809,AS716291,4
201809,AS719871,7
201809,AS721170,1
201809,AS722513,2
201809,AS722697,6
201809,AS726272,6
201809,AS726714,2
201809,AS727718,9
201809,AS732240,2
201809,AS734592,5
201809,AS734767,6
201809,AS736503,8
201809,AS736672,6
201809,AS741333,5
201809,AS742617,3
201809,AS744154,6
201809,AS745792,4
201809,AS748245,5
201809,AS756169,6
201809,AS756586,6
201809,AS758226,8
201809,AS760415,10
201809,AS761330,1
201809,AS766856,4
201809,AS771185,1
201809,AS771307,4
201809,AS772036,4
201809,AS776002,2
201809,AS777651,3
201809,AS778425,11
201809,AS779956,5
201809,AS781999,4
201809,AS786819,5
201809,AS790905,4
201809,AS795406,6
201809,AS798945,3
201809,AS799981,8
201809,AS800531,5
201809,AS811755,4
201809,AS812685,6
201809,AS814353,9
201809,AS818410,4
201809,AS820169,2
201809,AS822877,7
201809,AS823436,3
201809,AS826583,3
201809,AS828426,6
201809,AS834706,5
201809,AS838065,4
201809,AS840069,6
201809,AS847598,6
201809,AS854424,4
201809,AS854458,4
201809,AS857207,5
201809,AS859775,12
201809,AS860362,6
201809,AS863944,4
201809,AS866446,4
201809,AS867281,4
201809,AS868124,6
201809,AS868530,7
201809,AS869895,4
201809,AS870817,8
201809,AS873051,4
201809,AS875048,5
201809,AS879331,4
201809,AS886138,6
201809,AS886872,8
201809,AS896608,8
201809,AS897421,6
201809,AS902294,5
201809,AS904548,5
201809,AS914120,3
201809,AS914290,3
201809,AS918302,4
201809,AS924898,4
201809,AS926099,3
201809,AS926104,6
201809,AS928923,3
201809,AS929382,1
201809,AS929514,7
201809,AS931712,4
201809,AS933597,5
201809,AS934534,1
201809,AS935662,9
201809,AS936602,6
201809,AS938080,9
201809,AS941998,5
201809,AS942939,8
201809,AS945488,6
201809,AS946582,6
201809,AS950313,3
201809,AS961301,2
201809,AS963520,6
201809,AS963873,2
201809,AS969133,7
201809,AS970810,5
201809,AS972005,4
201809,AS977127,7
201809,AS981537,7
201809,AS984922,4
201809,AS987950,7
201809,AS988792,7
201809,AS988921,6
201809,AS992593,5
201809,AS992895,5
201809,AS993100,9
201809,AS994696,6
201809,AS995937,9
201809,AS997107,5
201809,AS998566,5
201809,GD001473,3
201809,GD001777,3
201809,GD001932,6
201809,GD004422,6
201809,GD009242,4
201809,GD010455,3
201809,GD012037,6
201809,GD015238,5
201809,GD020270,4
201809,GD022268,2
201809,GD024299,4
201809,GD025393,4
201809,GD029159,5
201809,GD030141,9
201809,GD032887,6
201809,GD039425,4
201809,GD040768,5
201809,GD045563,1
201809,GD059086,6
201809,GD064521,3
201809,GD065188,9
201809,GD067591,6
201809,GD069878,3
201809,GD070247,6
201809,GD079438,10
201809,GD080608,9
201809,GD081993,3
201809,GD082396,5
201809,GD082530,7
201809,GD083655,5
201809,GD084870,5
201809,GD085038,8
201809,GD086932,5
201809,GD094728,6
201809,GD094886,6
201809,GD098851,5
201809,GD099906,3
201809,GD100850,5
201809,GD106268,2
201809,GD106824,3
201809,GD109842,7
201809,GD110372,6
201809,GD112262,7
201809,GD114852,6
201809,GD115359,4
201809,GD115456,2
201809,GD121535,4
201809,GD125079,5
201809,GD126264,6
201809,GD126553,3
201809,GD134164,3
201809,GD137323,6
201809,GD138948,8
201809,GD139130,8
201809,GD141355,5
201809,GD141776,5
201809,GD149816,5
201809,GD152639,4
201809,GD152773,8
201809,GD155364,3
201809,GD161261,3
201809,GD163149,4
201809,GD163914,5
201809,GD164396,1
201809,GD165203,5
201809,GD171613,4
201809,GD172092,5
201809,GD172229,6
201809,GD172600,6
201809,GD173197,5
201809,GD174095,8
201809,GD174951,4
201809,GD176879,3
201809,GD181791,6
201809,GD182990,5
201809,GD183457,5
201809,GD191589,4
201809,GD192337,7
201809,GD192754,3
201809,GD194770,3
201809,GD198467,6
201809,GD203795,6
201809,GD206745,6
201809,GD210507,5
201809,GD212992,4
201809,GD214739,5
201809,GD216317,6
201809,GD221439,4
201809,GD223514,5
201809,GD227601,7
201809,GD228250,8
201809,GD230002,6
201809,GD230222,7
201809,GD235669,4
201809,GD238607,4
201809,GD238730,5
201809,GD257285,6
201809,GD257904,4
201809,GD258009,4
201809,GD259467,9
201809,GD260951,9
201809,GD261077,6
201809,GD262737,8
201809,GD264669,2
201809,GD266112,4
201809,GD269619,7
201809,GD280871,5
201809,GD289305,3
201809,GD289362,10
201809,GD292406,7
201809,GD292781,3
201809,GD295789,6
201809,GD296025,3
201809,GD298325,6
201809,GD300982,9
201809,GD306378,6
201809,GD309433,2
201809,GD311895,6
201809,GD314208,6
201809,GD316791,3
201809,GD316957,9
201809,GD318523,3
201809,GD323300,5
201809,GD323923,6
201809,GD324324,6
201809,GD325851,8
201809,GD326524,3
201809,GD327788,7
201809,GD332889,8
201809,GD341063,8
201809,GD343618,7
201809,GD350549,4
201809,GD360440,6
201809,GD361244,9
201809,GD362521,5
201809,GD362869,5
201809,GD364043,3
201809,GD366297,5
201809,GD372798,7
201809,GD373372,4
201809,GD375438,3
201809,GD375940,9
201809,GD376049,8
201809,GD378149,5
201809,GD381952,8
201809,GD382390,5
201809,GD385195,7
201809,GD387236,3
201809,GD390442,4
201809,GD394435,5
201809,GD398206,8
201809,GD398654,5
201809,GD401034,3
201809,GD401728,4
201809,GD406715,5
201809,GD408230,6
201809,GD411680,7
201809,GD413362,6
201809,GD415795,8
201809,GD418230,5
201809,GD428351,4
201809,GD437531,1
201809,GD438627,6
201809,GD439332,6
201809,GD452640,4
201809,GD455671,6
201809,GD459084,9
201809,GD459648,6
201809,GD460554,7
201809,GD462507,4
201809,GD462529,2
201809,GD462611,3
201809,GD470986,5
201809,GD471767,5
201809,GD475433,3
201809,GD477802,10
201809,GD479069,5
201809,GD479253,1
201809,GD479679,4
201809,GD484864,8
201809,GD489148,4
201809,GD489678,5
201809,GD492710,8
201809,GD516585,5
201809,GD518115,8
201809,GD521924,1
201809,GD523289,4
201809,GD531348,7
201809,GD531554,5
201809,GD535028,11
201809,GD537137,4
201809,GD537233,6
201809,GD547144,4
201809,GD555235,5
201809,GD563129,4
201809,GD563242,7
201809,GD574013,7
201809,GD574177,5
201809,GD574867,4
201809,GD574913,1
201809,GD575423,4
201809,GD582469,1
201809,GD585679,6
201809,GD589615,5
201809,GD594854,9
201809,GD595676,2
201809,GD598089,5
201809,GD607294,11
201809,GD608468,10
201809,GD608565,1
201809,GD615902,4
201809,GD619319,7
201809,GD620721,5
201809,GD620805,7
201809,GD622254,7
201809,GD623309,1
201809,GD628310,8
201809,GD629291,9
201809,GD631254,6
201809,GD635322,3
201809,GD635509,5
201809,GD639016,5
201809,GD639344,3
201809,GD646501,4
201809,GD648354,8
201809,GD649455,6
201809,GD655061,2
201809,GD659982,5
201809,GD665518,6
201809,GD670693,6
201809,GD672003,3
201809,GD672303,2
201809,GD676928,5
201809,GD687485,7
201809,GD687670,4
201809,GD691243,10
201809,GD693914,6
201809,GD699747,5
201809,GD699826,6
201809,GD700354,3
201809,GD700587,4
201809,GD700613,2
201809,GD701512,4
201809,GD703244,5
201809,GD703449,6
201809,GD705390,3
201809,GD706415,2
201809,GD710390,5
201809,GD716223,9
201809,GD719026,8
201809,GD719151,6
201809,GD721751,5
201809,GD725119,6
201809,GD728611,3
201809,GD730210,2
201809,GD733240,4
201809,GD735013,7
201809,GD738012,6
201809,GD741058,1
201809,GD749335,5
201809,GD751187,10
201809,GD761011,4
201809,GD761771,9
201809,GD762671,7
201809,GD763218,3
201809,GD763297,3
201809,GD766190,7
201809,GD766769,5
201809,GD768522,2
201809,GD781025,5
201809,GD784657,6
201809,GD785491,7
201809,GD788407,3
201809,GD788422,5
201809,GD790125,5
201809,GD792268,5
201809,GD796301,7
201809,GD797764,7
201809,GD804357,6
201809,GD806895,4
201809,GD807513,10
201809,GD807714,8
201809,GD809807,7
201809,GD809947,9
201809,GD812059,6
201809,GD812702,6
201809,GD812922,6
201809,GD813654,6
201809,GD819763,9
201809,GD821903,9
201809,GD822507,5
201809,GD825223,6
201809,GD825687,9
201809,GD837157,7
201809,GD841278,5
201809,GD843695,7
201809,GD844529,1
201809,GD852474,5
201809,GD859439,6
201809,GD862639,4
201809,GD862688,9
201809,GD864253,7
201809,GD864823,4
201809,GD866704,6
201809,GD868389,9
201809,GD869667,11
201809,GD870808,9
201809,GD873389,7
201809,GD876521,2
201809,GD877201,8
201809,GD879310,1
201809,GD879805,4
201809,GD880007,4
201809,GD883603,6
201809,GD885447,3
201809,GD886475,2
201809,GD887148,7
201809,GD892565,8
201809,GD893916,8
201809,GD897249,6
201809,GD900956,5
201809,GD903750,5
201809,GD903830,4
201809,GD908843,6
201809,GD911889,6
201809,GD912745,6
201809,GD913324,6
201809,GD914874,6
201809,GD915723,2
201809,GD921810,4
201809,GD930782,8
201809,GD931906,5
201809,GD933293,6
201809,GD934041,3
201809,GD942165,3
201809,GD943344,5
201809,GD946202,4
201809,GD947493,5
201809,GD951332,4
201809,GD955939,7
201809,GD957280,5
201809,GD960674,8
201809,GD962470,7
201809,GD964685,4
201809,GD967749,3
201809,GD968549,2
201809,GD969635,10
201809,GD970368,3
201809,GD972640,7
201809,GD973384,3
201809,GD975752,2
201809,GD979485,5
201809,GD987989,4
201809,GD991319,4
201809,GD994213,6
201809,GD998772,7
201809,HD000022,6
201809,HD003152,3
201809,HD006808,5
201809,HD012547,2
201809,HD012845,3
201809,HD014166,4
201809,HD019297,4
201809,HD020326,4
201809,HD024127,2
201809,HD024506,4
201809,HD025535,2
201809,HD028682,9
201809,HD030810,7
201809,HD032015,4
201809,HD035366,6
201809,HD035838,6
201809,HD037991,5
201809,HD044222,3
201809,HD044319,6
201809,HD048025,6
201809,HD052411,2
201809,HD052466,6
201809,HD053694,5
201809,HD055368,7
201809,HD055792,7
201809,HD056820,6
201809,HD058348,4
201809,HD068817,6
201809,HD069512,6
201809,HD069655,5
201809,HD069769,4
201809,HD070115,4
201809,HD074397,4
201809,HD074404,5
201809,HD076496,3
201809,HD079011,6
201809,HD084175,4
201809,HD095957,5
201809,HD096925,4
201809,HD096953,9
201809,HD099859,4
201809,HD101792,6
201809,HD104458,9
201809,HD104614,4
201809,HD109539,10
201809,HD112851,7
201809,HD113386,5
201809,HD117235,7
201809,HD120698,5
201809,HD121067,8
201809,HD124235,2
201809,HD124700,3
201809,HD134052,7
201809,HD134597,3
201809,HD137947,5
201809,HD139654,6
201809,HD140190,3
201809,HD145501,4
201809,HD146199,7
201809,HD147072,6
201809,HD148659,5
201809,HD155154,5
201809,HD156305,6
201809,HD160543,7
201809,HD163236,7
201809,HD164041,6
201809,HD165212,4
201809,HD167407,7
201809,HD171591,7
201809,HD176214,7
201809,HD177050,5
201809,HD184011,8
201809,HD186795,5
201809,HD187665,6
201809,HD188491,6
201809,HD192887,8
201809,HD194702,3
201809,HD200782,7
201809,HD203527,6
201809,HD205494,8
201809,HD206448,5
201809,HD210141,8
201809,HD214175,7
201809,HD216701,3
201809,HD218552,6
201809,HD218970,4
201809,HD219882,9
201809,HD221159,2
201809,HD236166,8
201809,HD242691,5
201809,HD244526,5
201809,HD245568,5
201809,HD250940,9
201809,HD251544,9
201809,HD252906,6
201809,HD256988,9
201809,HD263348,4
201809,HD264361,6
201809,HD268516,5
201809,HD268534,3
201809,HD269790,8
201809,HD272401,4
201809,HD277392,9
201809,HD280205,6
201809,HD280416,2
201809,HD281795,6
201809,HD285695,7
201809,HD286424,9
201809,HD287652,3
201809,HD289026,4
201809,HD290947,5
201809,HD291079,5
201809,HD292217,2
201809,HD293656,4
201809,HD295608,1
201809,HD296157,3
201809,HD296847,6
201809,HD298120,5
201809,HD300844,10
201809,HD305029,5
201809,HD307544,7
201809,HD309501,4
201809,HD313841,5
201809,HD314081,6
201809,HD315748,3
201809,HD319220,3
201809,HD320060,8
201809,HD321275,8
201809,HD321813,2
201809,HD327348,5
201809,HD327582,5
201809,HD332594,2
201809,HD333051,5
201809,HD333063,8
201809,HD333962,3
201809,HD344670,5
201809,HD348931,6
201809,HD349501,5
201809,HD351145,3
201809,HD351414,3
201809,HD359876,9
201809,HD361714,3
201809,HD364928,4
201809,HD364970,5
201809,HD369528,7
201809,HD374247,5
201809,HD376302,3
201809,HD378274,3
201809,HD379875,4
201809,HD384128,9
201809,HD387344,2
201809,HD394739,6
201809,HD397050,8
201809,HD402002,7
201809,HD403941,5
201809,HD405727,3
201809,HD408536,5
201809,HD410257,6
201809,HD412432,8
201809,HD417609,4
201809,HD424190,6
201809,HD426886,9
201809,HD430949,6
201809,HD432390,4
201809,HD434034,5
201809,HD434417,1
201809,HD436260,6
201809,HD437482,6
201809,HD443173,5
201809,HD451225,3
201809,HD453100,5
201809,HD453390,5
201809,HD454734,2
201809,HD455858,4
201809,HD456541,6
201809,HD457136,7
201809,HD458438,6
201809,HD459783,4
201809,HD459890,2
201809,HD460027,4
201809,HD465982,5
201809,HD467920,4
201809,HD471103,3
201809,HD471878,11
201809,HD475088,7
201809,HD476406,5
201809,HD476620,1
201809,HD477288,6
201809,HD478215,7
201809,HD484088,6
201809,HD487220,10
201809,HD487840,10
201809,HD487976,7
201809,HD491284,7
201809,HD493357,8
201809,HD498491,5
201809,HD509061,4
201809,HD509520,7
201809,HD511288,3
201809,HD513936,6
201809,HD516059,4
201809,HD523141,5
201809,HD523855,6
201809,HD526634,9
201809,HD528660,3
201809,HD532552,6
201809,HD537011,8
201809,HD537465,5
201809,HD544369,5
201809,HD547869,6
201809,HD550869,4
201809,HD552859,7
201809,HD555581,8
201809,HD557689,5
201809,HD559223,5
201809,HD561131,6
201809,HD561717,4
201809,HD565805,2
201809,HD571515,5
201809,HD572934,3
201809,HD573624,1
201809,HD574185,3
201809,HD576900,6
201809,HD580454,5
201809,HD581148,4
201809,HD587331,9
201809,HD595882,8
201809,HD600586,8
201809,HD611284,4
201809,HD615996,7
201809,HD618344,7
201809,HD619719,2
201809,HD620437,7
201809,HD623640,4
201809,HD624279,7
201809,HD625027,5
201809,HD625038,3
201809,HD625291,5
201809,HD631824,2
201809,HD634356,6
201809,HD634523,1
201809,HD640143,7
201809,HD642174,4
201809,HD647688,5
201809,HD651604,7
201809,HD653952,4
201809,HD660433,4
201809,HD661448,6
201809,HD666225,6
201809,HD666936,6
201809,HD671982,5
201809,HD672719,2
201809,HD673900,2
201809,HD677309,5
201809,HD677310,4
201809,HD678019,4
201809,HD679144,8
201809,HD685879,7
201809,HD691471,6
201809,HD691675,6
201809,HD691730,6
201809,HD692017,5
201809,HD693175,7
201809,HD693609,7
201809,HD699115,4
201809,HD703830,8
201809,HD707231,5
201809,HD707253,9
201809,HD708558,4
201809,HD711126,8
201809,HD712372,6
201809,HD715012,8
201809,HD717249,1
201809,HD719737,5
201809,HD721014,7
201809,HD722558,9
201809,HD722956,2
201809,HD724425,5
201809,HD725527,3
201809,HD727444,4
201809,HD727632,7
201809,HD730447,4
201809,HD733934,3
201809,HD734129,7
201809,HD734247,7
201809,HD734433,4
201809,HD736119,5
201809,HD738121,8
201809,HD739338,7
201809,HD742096,5
201809,HD743252,9
201809,HD743673,3
201809,HD744684,7
201809,HD745359,10
201809,HD747321,4
201809,HD749546,5
201809,HD753835,6
201809,HD759692,8
201809,HD760983,5
201809,HD762188,2
201809,HD762655,3
201809,HD765436,9
201809,HD765554,8
201809,HD766838,4
201809,HD767334,4
201809,HD767925,8
201809,HD768386,2
201809,HD769845,4
201809,HD771279,7
201809,HD772140,1
201809,HD774056,2
201809,HD775663,7
201809,HD777083,6
201809,HD778015,4
201809,HD781345,7
201809,HD782984,5
201809,HD788375,3
201809,HD792156,5
201809,HD793729,8
201809,HD798338,7
201809,HD799859,6
201809,HD801821,8
201809,HD802058,5
201809,HD802475,4
201809,HD805503,7
201809,HD809345,4
201809,HD810948,2
201809,HD812799,7
201809,HD814444,6
201809,HD819739,6
201809,HD821664,5
201809,HD822984,6
201809,HD824079,4
201809,HD826767,4
201809,HD831023,6
201809,HD832421,6
201809,HD834387,5
201809,HD837482,7
201809,HD841739,7
201809,HD842881,5
201809,HD845119,3
201809,HD845666,6
201809,HD845983,3
201809,HD847713,7
201809,HD848426,7
201809,HD849426,5
201809,HD852520,4
201809,HD853800,2
201809,HD858116,6
201809,HD861345,7
201809,HD862235,6
201809,HD862369,6
201809,HD862903,4
201809,HD864300,7
201809,HD864513,5
201809,HD867363,5
201809,HD867526,3
201809,HD872088,8
201809,HD872512,7
201809,HD874104,3
201809,HD875310,10
201809,HD875558,6
201809,HD877359,2
201809,HD885693,3
201809,HD888412,8
201809,HD893022,10
201809,HD893931,6
201809,HD894637,5
201809,HD896111,7
201809,HD896542,5
201809,HD901734,3
201809,HD903528,8
201809,HD907996,5
201809,HD914078,6
201809,HD919452,3
201809,HD920211,7
201809,HD921002,4
201809,HD925731,3
201809,HD930692,9
201809,HD935075,2
201809,HD944406,2
201809,HD952315,5
201809,HD957073,7
201809,HD957429,6
201809,HD959899,6
201809,HD960445,5
201809,HD961587,4
201809,HD966829,7
201809,HD973885,3
201809,HD981197,3
201809,HD981245,7
201809,HD981821,1
201809,HD981950,6
201809,HD982676,6
201809,HD982934,6
201809,HD984626,9
201809,HD984838,4
201809,HD988129,4
201809,HD994980,12
201809,HD995428,2
201809,HI001877,6
201809,HI003514,4
201809,HI013029,8
201809,HI013994,4
201809,HI014891,8
201809,HI015767,4
201809,HI020478,7
201809,HI022788,10
201809,HI024535,6
201809,HI026335,9
201809,HI027437,4
201809,HI047229,4
201809,HI048809,5
201809,HI048967,6
201809,HI049184,2
201809,HI050493,3
201809,HI056567,6
201809,HI057067,8
201809,HI058807,5
201809,HI059355,5
201809,HI066401,5
201809,HI067846,11
201809,HI069935,8
201809,HI072340,9
201809,HI074037,8
201809,HI077107,7
201809,HI084482,6
201809,HI086872,3
201809,HI088281,8
201809,HI088451,5
201809,HI089467,4
201809,HI092194,6
201809,HI098767,3
201809,HI099779,7
201809,HI101829,6
201809,HI103175,8
201809,HI106422,7
201809,HI107999,7
201809,HI109765,5
201809,HI113055,8
201809,HI118782,10
201809,HI121657,5
201809,HI128243,5
201809,HI128344,6
201809,HI138847,4
201809,HI140097,4
201809,HI140455,6
201809,HI142283,5
201809,HI142296,5
201809,HI142388,1
201809,HI145167,10
201809,HI146430,5
201809,HI150416,6
201809,HI150906,5
201809,HI151205,4
201809,HI151334,9
201809,HI151922,6
201809,HI153809,2
201809,HI154843,6
201809,HI155130,6
201809,HI155985,5
201809,HI158085,7
201809,HI161247,4
201809,HI161579,4
201809,HI162012,3
201809,HI162853,5
201809,HI169357,5
201809,HI173027,4
201809,HI174281,8
201809,HI181507,2
201809,HI181600,1
201809,HI181798,5
201809,HI183239,7
201809,HI183246,2
201809,HI184156,9
201809,HI184733,4
201809,HI188968,6
201809,HI190648,5
201809,HI196175,4
201809,HI201295,8
201809,HI201910,3
201809,HI205010,5
201809,HI205526,9
201809,HI207536,7
201809,HI207778,8
201809,HI207932,6
201809,HI213334,8
201809,HI214680,4
201809,HI215420,2
201809,HI216184,3
201809,HI216412,5
201809,HI218595,11
201809,HI222369,8
201809,HI227285,3
201809,HI228454,5
201809,HI229277,3
201809,HI233749,5
201809,HI234332,8
201809,HI237883,9
201809,HI238760,6
201809,HI244067,3
201809,HI245631,4
201809,HI245995,5
201809,HI246799,6
201809,HI246920,4
201809,HI247770,5
201809,HI253328,6
201809,HI260363,1
201809,HI263548,5
201809,HI263602,8
201809,HI265189,4
201809,HI270880,6
201809,HI271061,3
201809,HI272887,5
201809,HI273985,7
201809,HI275161,4
201809,HI288209,3
201809,HI292442,9
201809,HI292858,7
201809,HI296573,9
201809,HI297129,5
201809,HI298989,10
201809,HI302801,1
201809,HI305974,5
201809,HI311281,10
201809,HI312309,9
201809,HI314268,6
201809,HI320690,10
201809,HI321252,6
201809,HI322689,8
201809,HI323901,5
201809,HI324110,3
201809,HI324381,3
201809,HI324666,6
201809,HI328204,8
201809,HI331377,7
201809,HI337186,6
201809,HI337814,2
201809,HI337854,5
201809,HI338198,8
201809,HI338427,5
201809,HI339146,2
201809,HI340865,1
201809,HI342075,6
201809,HI348702,6
201809,HI349563,9
201809,HI352145,5
201809,HI355741,9
201809,HI360754,5
201809,HI361018,6
201809,HI363056,5
201809,HI367242,8
201809,HI368031,8
201809,HI372505,3
201809,HI373547,3
201809,HI374524,7
201809,HI375298,7
201809,HI376364,5
201809,HI378471,4
201809,HI383326,6
201809,HI387953,5
201809,HI388582,3
201809,HI388967,10
201809,HI390909,5
201809,HI393943,5
201809,HI394229,5
201809,HI402432,8
201809,HI402688,6
201809,HI403116,7
201809,HI403631,4
201809,HI405166,2
201809,HI405294,6
201809,HI405733,8
201809,HI408835,2
201809,HI412057,4
201809,HI415680,7
201809,HI421707,5
201809,HI421757,6
201809,HI428108,3
201809,HI431223,5
201809,HI433894,2
201809,HI441426,5
201809,HI442697,7
201809,HI446535,7
201809,HI450069,4
201809,HI450290,5
201809,HI456699,10
201809,HI459439,6
201809,HI461906,12
201809,HI466749,1
201809,HI468152,4
201809,HI468227,5
201809,HI470508,5
201809,HI471204,7
201809,HI474778,7
201809,HI475753,4
201809,HI477055,6
201809,HI481405,2
201809,HI483820,7
201809,HI484575,12
201809,HI486531,6
201809,HI488123,5
201809,HI488259,6
201809,HI492596,7
201809,HI493527,5
201809,HI494466,6
201809,HI499195,5
201809,HI500662,6
201809,HI501814,5
201809,HI505696,7
201809,HI506119,4
201809,HI513968,6
201809,HI515080,8
201809,HI516704,6
201809,HI518408,5
201809,HI521002,5
201809,HI525283,6
201809,HI525851,4
201809,HI527630,5
201809,HI529562,4
201809,HI531972,7
201809,HI532336,3
201809,HI539181,5
201809,HI543206,5
201809,HI548769,10
201809,HI555356,8
201809,HI557133,5
201809,HI557617,6
201809,HI559946,2
201809,HI560276,5
201809,HI561218,6
201809,HI562740,9
201809,HI563460,7
201809,HI564909,2
201809,HI567520,9
201809,HI570258,4
201809,HI570349,2
201809,HI573204,8
201809,HI573797,5
201809,HI574446,6
201809,HI575026,7
201809,HI576699,4
201809,HI580283,6
201809,HI582217,7
201809,HI585606,5
201809,HI586644,4
201809,HI587459,10
201809,HI592803,1
201809,HI596179,4
201809,HI598974,5
201809,HI599889,6
201809,HI599892,7
201809,HI602995,7
201809,HI604733,6
201809,HI606225,5
201809,HI606358,5
201809,HI606562,4
201809,HI607042,2
201809,HI614861,5
201809,HI615379,5
201809,HI615448,7
201809,HI620428,6
201809,HI627474,11
201809,HI628557,5
201809,HI630247,6
201809,HI630523,7
201809,HI630678,7
201809,HI631124,4
201809,HI635742,6
201809,HI635804,4
201809,HI636571,6
201809,HI636994,5
201809,HI637811,6
201809,HI639424,6
201809,HI639915,6
201809,HI643983,2
201809,HI648498,6
201809,HI650765,5
201809,HI652401,4
201809,HI652550,6
201809,HI653573,5
201809,HI654756,8
201809,HI655649,6
201809,HI657393,3
201809,HI658527,2
201809,HI664739,7
201809,HI673538,7
201809,HI678237,10
201809,HI680854,3
201809,HI683278,5
201809,HI693441,5
201809,HI698264,4
201809,HI699568,7
201809,HI702171,5
201809,HI708658,1
201809,HI713224,5
201809,HI714742,7
201809,HI720107,4
201809,HI720757,3
201809,HI723465,4
201809,HI728364,2
201809,HI728754,5
201809,HI730543,10
201809,HI732386,4
201809,HI735675,6
201809,HI735866,7
201809,HI739497,5
201809,HI740503,6
201809,HI752359,5
201809,HI754520,6
201809,HI755073,5
201809,HI764799,6
201809,HI765956,6
201809,HI769940,6
201809,HI770890,3
201809,HI777528,4
201809,HI777712,3
201809,HI778223,5
201809,HI778952,9
201809,HI792024,5
201809,HI795669,5
201809,HI798295,8
201809,HI802082,3
201809,HI802716,6
201809,HI804186,2
201809,HI811171,4
201809,HI813166,7
201809,HI818090,8
201809,HI819179,8
201809,HI821087,2
201809,HI823009,4
201809,HI826338,6
201809,HI828919,3
201809,HI835158,7
201809,HI836555,10
201809,HI841207,2
201809,HI841350,8
201809,HI844112,10
201809,HI844972,2
201809,HI846961,2
201809,HI852974,4
201809,HI853357,5
201809,HI859298,5
201809,HI859532,6
201809,HI861442,3
201809,HI864084,5
201809,HI866614,8
201809,HI866646,5
201809,HI871259,3
201809,HI873127,5
201809,HI878806,5
201809,HI879414,4
201809,HI880150,4
201809,HI886359,9
201809,HI886725,7
201809,HI888272,4
